,OrderID,ClientName,MonthNum,Hour,Minute,Day,Prods,CliAvgSenti,SpAvgSenti,QtyOrdered,Sales
316,1317,Client4,1,11,7,6,"prod8,prod14,prod1",0.4,0.8,10,2300
317,1318,Client8,1,17,52,5,"prod10,prod2,prod14,prod5",0.8,0.6,17,10200
318,1319,Client9,1,12,52,3,"prod12,prod3,prod3",0.6,0.6,18,5500
319,1320,Client5,1,22,9,6,"prod1,prod10",0.6,0.2,7,6700
320,1321,Client2,1,11,1,5,"prod6,prod15,prod12",0.4,0.4,15,8600
321,1322,Client0,1,22,26,2,"prod12,prod2,prod11",0.8,0.0,16,8700
322,1323,Client0,1,18,59,3,"prod14,prod1,prod13",0.4,0.4,21,9100
323,1324,Client4,1,9,14,6,"prod15,prod2,prod10,prod2",0.6,0.2,17,11000
324,1325,Client0,1,10,3,2,"prod2,prod3,prod13",0.8,0.4,14,3500
325,1326,Client8,1,17,24,5,"prod3,prod3,prod1",0.6,0.8,6,3000
326,1327,Client9,1,7,12,6,"prod3,prod6,prod12",0.6,0.4,16,6800
327,1328,Client9,1,11,43,5,"prod15,prod12,prod1,prod15",0.6,0.6,21,14100
328,1329,Client0,1,18,22,6,"prod13,prod15,prod12",0.6,0.2,8,6000
329,1330,Client0,1,8,26,6,"prod10,prod12,prod4,prod15",0.8,0.4,16,11800
330,1331,Client1,1,14,57,3,"prod10,prod12,prod12,prod6",0.6,0.6,26,12600
331,1332,Client2,1,10,19,0,"prod4,prod15",0.4,0.4,9,8800
332,1333,Client0,1,23,59,0,"prod5,prod13,prod9,prod11",0.2,0.6,25,9900
333,1334,Client9,1,22,22,6,"prod15,prod3,prod5,prod5",0.4,0.6,21,17800
334,1335,Client0,1,17,21,3,"prod12,prod15,prod7",0.4,0.4,9,5400
335,1336,Client4,1,21,10,5,"prod4,prod10",0.2,0.4,10,9800
336,1337,Client4,1,17,49,6,"prod10,prod2,prod12,prod9",0.4,0.6,14,4100
337,1338,Client4,1,12,14,0,"prod2,prod7,prod1",0.4,0.4,17,9600
338,1339,Client2,1,11,6,4,"prod2,prod5,prod7",0.6,0.6,17,10400
339,1340,Client8,1,18,0,5,"prod2,prod10,prod12",0.0,0.2,16,13100
340,1341,Client2,1,21,0,5,"prod1,prod13,prod14,prod12",0.8,0.6,13,3200
341,1342,Client2,1,20,45,3,"prod15,prod2,prod1,prod2",0.6,0.4,15,8600
342,1343,Client4,1,22,48,6,"prod11,prod11,prod12",0.8,0.4,13,7400
343,1344,Client0,1,13,52,5,"prod13,prod3,prod12",0.2,0.6,10,3400
344,1345,Client4,1,21,2,2,"prod2,prod9,prod2",0.8,0.6,6,1800
345,1346,Client8,1,9,18,3,"prod11,prod14,prod10",0.6,0.4,13,7200
346,1347,Client6,1,16,50,2,"prod11,prod15,prod4",0.6,0.6,13,11000
347,1348,Client9,1,15,21,6,"prod1,prod14,prod2,prod11",0.8,0.6,19,7600
348,1349,Client1,1,13,33,1,"prod13,prod12,prod13",0.4,0.6,6,2000
349,1350,Client5,1,20,18,0,"prod1,prod5",0.6,0.2,11,9700
350,1351,Client1,1,19,29,5,"prod15,prod1,prod4,prod12",0.4,0.2,27,17800
351,1352,Client4,1,21,1,1,"prod14,prod9,prod1",0.4,0.2,16,4600
352,1353,Client1,1,14,43,4,"prod3,prod15,prod5",0.8,0.6,16,14800
353,1354,Client2,1,20,20,2,"prod12,prod14,prod7",0.6,0.2,16,5200
354,1355,Client9,1,14,19,1,"prod1,prod1,prod10,prod14",0.4,0.2,19,9400
355,1356,Client0,1,18,51,1,"prod15,prod12,prod12,prod15",0.0,0.0,23,15200
356,1357,Client5,1,21,29,5,"prod14,prod2,prod2",0.4,0.4,14,6600
357,1358,Client1,1,22,37,0,"prod15,prod1,prod13,prod13",0.6,0.6,20,9800
358,1359,Client2,1,22,39,4,"prod3,prod12,prod15",0.6,0.6,9,5900
359,1360,Client0,1,14,56,1,"prod15,prod3,prod3,prod11",0.2,0.4,25,10600
360,1361,Client2,1,22,41,0,"prod15,prod3,prod15,prod15",0.2,0.6,26,18300
361,1362,Client0,1,17,42,5,"prod11,prod10,prod5",0.2,0.4,9,8300
362,1363,Client0,1,15,20,2,"prod11,prod15,prod2",0.8,0.8,9,5100
363,1364,Client6,1,21,31,2,"prod3,prod15,prod3",0.4,0.4,15,10800
364,1365,Client8,1,16,19,5,"prod1,prod3,prod12,prod15",0.6,0.6,17,8600
365,1366,Client0,1,14,13,0,"prod2,prod10,prod10",0.0,0.2,19,18500
366,1367,Client2,1,20,6,5,"prod4,prod2,prod15,prod12",0.6,0.8,9,5600
367,1368,Client8,1,17,55,0,"prod4,prod1,prod3,prod14",0.4,0.8,16,4300
368,1369,Client3,1,19,24,0,"prod14,prod7,prod2",0.6,0.6,13,5400
369,1370,Client2,1,19,26,6,"prod12,prod3,prod14",0.6,0.2,5,1000
370,1371,Client8,1,17,41,1,"prod12,prod12,prod12",0.4,0.4,15,6000
371,1372,Client9,1,17,54,1,"prod10,prod4",0.6,0.6,4,3400
372,1373,Client3,1,11,21,4,"prod14,prod5,prod10",0.6,0.2,15,13700
373,1374,Client0,1,8,19,2,"prod2,prod12,prod15",0.2,0.4,9,4300
374,1375,Client1,1,18,18,0,"prod2,prod6,prod13",0.6,0.4,16,7100
375,1376,Client0,1,12,35,2,"prod1,prod1,prod14,prod15",0.2,0.2,20,12800
376,1377,Client1,1,11,38,6,"prod9,prod15,prod1",0.4,0.6,8,6500
377,1378,Client8,1,18,53,0,"prod5,prod12,prod5,prod9",0.2,0.6,9,5000
378,1379,Client0,1,19,37,1,"prod11,prod10,prod2",0.4,0.4,15,9600
379,1380,Client1,1,11,11,2,"prod2,prod14,prod9",0.6,0.6,15,1900
380,1381,Client3,1,12,39,0,"prod11,prod4,prod13",0.4,0.4,22,11400
381,1382,Client0,1,10,23,4,"prod15,prod6,prod1,prod13",0.2,0.6,10,5500
382,1383,Client2,1,18,41,4,"prod15,prod3,prod2,prod9",1.0,0.8,19,7200
383,1384,Client8,1,20,15,6,"prod15,prod12,prod8,prod10",0.4,0.2,24,12800
384,1385,Client9,1,15,4,1,"prod2,prod3,prod4",0.0,0.6,12,8800
385,1386,Client9,1,9,16,0,"prod11,prod14,prod6",0.4,0.6,15,5500
386,1387,Client5,1,15,24,1,"prod5,prod1,prod3,prod15",0.2,0.6,17,13300
387,1388,Client1,1,9,25,5,"prod10,prod2,prod15,prod6",0.8,0.8,12,9200
388,1389,Client0,1,17,25,3,"prod11,prod1,prod13",0.4,0.4,7,3300
389,1390,Client0,1,14,54,3,"prod12,prod12,prod8",0.8,0.4,22,6800
390,1391,Client1,1,15,16,4,"prod3,prod15,prod12",0.4,0.4,14,9700
391,1392,Client0,1,17,55,3,"prod4,prod3,prod13,prod14",0.8,1.0,18,5100
392,1393,Client3,1,18,47,2,"prod2,prod1,prod2",0.6,0.8,10,6000
393,1394,Client2,1,9,37,3,"prod6,prod5,prod2",0.6,0.8,9,6600
394,1395,Client9,1,20,7,6,"prod10,prod12,prod13,prod10",0.6,0.8,26,15800
395,1396,Client6,1,19,4,4,"prod12,prod14,prod10",0.6,0.4,6,2700
396,1397,Client8,1,12,9,5,"prod3,prod14,prod14",0.6,0.8,21,2300
397,1398,Client8,1,19,0,4,"prod11,prod9,prod13",0.6,0.2,5,1200
398,1399,Client2,1,13,15,2,"prod12,prod7,prod15",0.4,0.8,9,4800
399,1400,Client2,1,20,13,0,"prod1,prod10",1.0,0.6,7,6700
400,1401,Client0,1,15,8,4,"prod12,prod2,prod7",0.6,0.6,5,2100
401,1402,Client2,1,18,10,4,"prod13,prod15,prod2",0.4,0.4,12,7200
402,1403,Client1,1,17,40,5,"prod9,prod9,prod4",0.2,0.8,18,8800
403,1404,Client1,1,19,8,3,"prod3,prod15,prod10",0.4,0.4,13,12300
404,1405,Client6,1,16,48,3,"prod14,prod14,prod1",0.6,0.4,13,6700
405,1406,Client4,1,17,15,5,"prod5,prod6,prod2,prod5",0.2,0.4,7,5600
406,1407,Client1,1,19,19,3,"prod3,prod2,prod1",0.8,0.8,13,6900
407,1408,Client9,1,13,51,2,"prod11,prod5,prod12",0.2,0.6,16,10100
408,1409,Client4,1,5,51,2,"prod4,prod3,prod2,prod12",0.6,0.4,25,9800
409,1410,Client8,2,0,54,4,"prod13,prod11,prod15",0.4,0.2,21,15800
410,1411,Client8,1,10,59,0,"prod2,prod14,prod9",0.4,0.2,9,1300
411,1412,Client0,1,9,8,4,"prod15,prod12,prod12,prod10",0.2,0.2,18,11400
412,1413,Client1,1,21,40,1,"prod2,prod2,prod5",0.4,0.8,9,7300
413,1414,Client5,1,21,31,3,"prod1,prod1,prod12,prod2",0.6,0.4,20,11500
414,1415,Client4,1,22,0,2,"prod5,prod15",0.6,0.4,7,6900
415,1416,Client9,1,11,34,4,"prod10,prod12,prod12,prod7",0.6,0.4,14,6200
416,1417,Client2,1,20,12,2,"prod4,prod12,prod15,prod9",0.4,0.6,18,12700
417,1418,Client0,1,16,19,1,"prod12,prod9,prod1",0.0,1.0,4,1300
418,1419,Client6,1,13,57,4,"prod15,prod9,prod12,prod4",0.2,0.6,17,10300
419,1420,Client1,1,18,12,2,"prod15,prod2,prod15,prod11",0.8,0.2,21,16100
420,1421,Client0,1,19,39,1,"prod9,prod3,prod9",1.0,0.4,18,3800
421,1422,Client1,1,10,45,1,"prod3,prod5,prod15",0.0,0.4,12,10400
422,1423,Client0,1,22,18,0,"prod1,prod3,prod6,prod6",0.2,0.4,25,12400
423,1424,Client0,1,19,32,3,"prod12,prod15,prod9",0.6,0.6,16,5500
424,1425,Client0,1,19,10,1,"prod11,prod4,prod7",0.8,0.4,14,9800
425,1426,Client2,1,1,7,3,"prod1,prod11,prod5,prod2",0.6,0.8,20,15300
426,1427,Client1,1,14,19,6,"prod10,prod2,prod4,prod2",1.0,0.2,16,10000
427,1428,Client5,1,12,41,0,"prod4,prod14,prod15,prod5",0.8,0.4,23,16300
428,1429,Client0,1,12,50,2,"prod5,prod1,prod10,prod15",0.4,0.0,11,9400
429,1430,Client2,1,19,52,5,"prod15,prod3,prod8,prod12",0.6,0.0,23,7800
430,1431,Client8,1,11,14,2,"prod7,prod1,prod9",0.4,0.6,9,5400
431,1432,Client9,1,16,57,3,"prod4,prod13,prod12,prod12",0.2,0.6,29,9800
432,1433,Client0,1,21,45,3,"prod4,prod2,prod2,prod9",0.8,0.4,10,4900
433,1434,Client6,1,15,43,2,"prod11,prod15,prod12",0.6,0.2,20,13600
434,1435,Client0,1,21,47,5,"prod8,prod13,prod1",0.4,0.6,19,8800
435,1436,Client8,1,15,10,0,"prod15,prod12,prod15,prod14",0.4,0.6,28,14500
436,1437,Client4,1,23,49,6,"prod11,prod2,prod2",0.2,0.6,9,4600
437,1438,Client2,1,16,14,1,"prod15,prod6,prod11,prod2",0.8,0.2,18,10600
438,1439,Client0,1,10,54,1,"prod13,prod6,prod13",0.8,0.6,15,5000
439,1440,Client5,1,14,9,3,"prod1,prod10",0.6,0.4,2,1700
440,1441,Client8,1,18,9,1,"prod3,prod15,prod12",0.2,0.6,19,11700
441,1442,Client2,1,11,10,3,"prod5,prod11,prod2,prod12",0.6,0.6,16,7900
442,1443,Client2,1,19,40,4,"prod3,prod15,prod15",0.6,0.6,19,18300
443,1444,Client0,1,1,47,2,"prod15,prod10",0.8,0.6,3,3000
444,1445,Client9,1,12,19,0,"prod10,prod2,prod4,prod3",0.8,0.6,9,5700
445,1446,Client1,1,13,17,1,"prod15,prod2,prod10,prod13",0.6,0.4,15,8700
446,1447,Client6,1,14,34,3,"prod14,prod4,prod10",0.4,0.4,12,9700
447,1448,Client5,1,16,57,2,"prod3,prod10,prod15",0.6,0.4,16,15300
448,1449,Client5,1,14,51,3,"prod12,prod1,prod13",0.4,0.2,8,4800
449,1450,Client2,1,14,53,1,"prod1,prod1,prod15,prod7",0.8,0.4,17,10700
450,1451,Client5,1,18,34,1,"prod10,prod7,prod3,prod14",0.4,0.8,8,3000
451,1452,Client1,1,16,9,5,"prod12,prod10,prod13",0.2,0.6,17,12400
452,1453,Client8,1,21,42,1,"prod1,prod13,prod3,prod5",0.8,0.4,25,11700
453,1454,Client9,1,10,45,5,"prod8,prod2,prod5",0.4,0.2,15,11200
454,1455,Client8,1,13,47,5,"prod11,prod14,prod2",0.6,0.8,13,5800
455,1456,Client4,1,12,46,5,"prod13,prod13,prod1",0.4,0.4,10,3500
456,1457,Client8,1,18,59,2,"prod11,prod9,prod14",0.6,0.0,17,2200
457,1458,Client8,1,19,38,1,"prod4,prod15",0.6,0.6,3,2800
458,1459,Client8,1,22,21,1,"prod11,prod15,prod4",0.2,1.0,11,10000
459,1460,Client4,1,11,48,5,"prod15,prod14,prod4,prod10",0.6,0.8,20,11500
460,1461,Client8,1,19,50,0,"prod6,prod13,prod15",0.4,0.2,17,12600
461,1462,Client0,1,20,55,6,"prod6,prod10,prod12",0.6,0.4,11,9400
462,1463,Client9,1,0,33,5,"prod1,prod12,prod13,prod6",0.4,0.6,18,7900
463,1464,Client4,1,16,35,2,"prod10,prod2,prod4,prod1",0.4,0.4,15,10400
464,1465,Client0,1,18,59,0,"prod2,prod3,prod13",0.8,0.8,17,4500
465,1466,Client2,1,11,5,6,"prod7,prod13,prod3",0.6,0.6,11,3300
466,1467,Client6,1,8,6,1,"prod3,prod15,prod2",0.8,0.2,12,6800
467,1468,Client8,1,14,29,4,"prod9,prod12,prod9",0.4,0.6,6,1800
468,1469,Client2,1,7,14,1,"prod2,prod15,prod14",0.4,0.6,18,11200
469,1470,Client1,1,15,3,5,"prod10,prod3,prod2,prod10",0.4,0.4,19,9300
470,1471,Client0,1,23,12,5,"prod2,prod15,prod11",0.4,0.8,16,11100
471,1472,Client3,1,20,39,2,"prod14,prod10,prod4",0.6,0.6,18,15300
472,1473,Client1,1,19,6,2,"prod15,prod2,prod3,prod10",0.4,0.6,14,8500
473,1474,Client0,1,13,19,1,"prod4,prod12,prod12,prod3",0.6,1.0,10,4300
474,1475,Client5,1,11,35,3,"prod3,prod15,prod12",0.6,0.0,18,10700
475,1476,Client0,1,16,24,3,"prod14,prod12,prod2",0.6,0.8,21,9200
476,1477,Client1,1,20,4,4,"prod7,prod10,prod1",0.6,0.4,12,8700
477,1478,Client5,1,23,9,4,"prod11,prod13,prod4",0.6,0.8,13,5400
478,1479,Client0,1,22,7,5,"prod6,prod2,prod3",0.6,0.8,14,5100
479,1480,Client2,1,12,5,4,"prod2,prod7,prod1",0.6,0.6,17,9900
480,1481,Client5,1,0,8,5,"prod3,prod12,prod15",0.2,0.8,22,14700
481,1482,Client8,1,12,34,3,"prod4,prod7,prod9,prod15",0.4,1.0,19,11300
482,1483,Client0,1,12,4,6,"prod5,prod15",0.2,0.4,12,11900
483,1484,Client0,1,19,14,0,"prod13,prod15,prod12",0.2,0.6,4,2000
484,1485,Client1,1,13,2,5,"prod1,prod14,prod15,prod3",0.4,0.2,12,4200
485,1486,Client0,1,17,41,3,"prod14,prod11,prod1",0.4,0.8,10,5700
486,1487,Client8,1,11,0,0,"prod3,prod12,prod15",0.4,0.4,16,9300
487,1488,Client2,1,20,54,5,"prod12,prod8,prod5",0.4,0.8,16,11100
488,1489,Client1,1,4,35,0,"prod15,prod15",0.6,0.6,5,5000
489,1490,Client8,1,3,23,3,"prod1,prod3,prod9,prod1",0.6,0.4,21,7300
490,1491,Client0,1,14,20,3,"prod15,prod1,prod13,prod4",0.6,0.4,21,10800
491,1492,Client6,1,17,20,5,"prod14,prod12,prod1",0.6,0.8,5,2600
492,1493,Client3,1,12,14,3,"prod12,prod4,prod3",0.2,0.4,9,5300
493,1494,Client1,1,22,32,4,"prod2,prod1,prod3",0.8,0.6,18,8000
494,1495,Client2,1,17,13,3,"prod3,prod1,prod4",1.0,0.6,8,5600
495,1496,Client1,1,20,40,3,"prod15,prod6,prod1,prod3",0.8,0.0,25,13400
496,1497,Client3,1,17,8,3,"prod7,prod5,prod13",0.6,0.8,9,4800
497,1498,Client6,1,18,33,5,"prod13,prod14,prod14",0.6,0.8,12,1300
498,1499,Client2,1,1,42,3,"prod1,prod1,prod4,prod2",0.6,0.4,21,14300
499,1500,Client9,1,11,4,5,"prod10,prod15",0.6,0.6,2,2000
500,1501,Client3,1,7,33,1,"prod1,prod12,prod13,prod13",0.6,0.8,8,2500
501,1502,Client2,1,11,4,3,"prod3,prod15,prod1",0.8,0.2,17,14800
502,1503,Client2,1,22,23,2,"prod5,prod14,prod2,prod14",0.2,0.6,23,7500
503,1504,Client5,1,19,54,0,"prod13,prod13,prod3",0.6,0.6,8,1800
504,1505,Client2,1,6,56,0,"prod1,prod10",0.4,0.2,2,1700
505,1506,Client9,1,20,34,2,"prod6,prod1,prod14",0.0,0.6,13,2400
506,1507,Client6,1,10,24,1,"prod2,prod12,prod5",0.4,0.2,14,9700
507,1508,Client0,1,5,55,1,"prod12,prod15,prod13",0.6,0.8,15,6400
508,1509,Client0,1,10,37,4,"prod2,prod11,prod7",0.6,0.8,13,6900
509,1510,Client2,1,10,46,0,"prod4,prod4",0.8,0.6,8,6400
510,1511,Client2,1,21,24,4,"prod3,prod1,prod3",0.6,0.4,19,9300
511,1512,Client5,1,15,26,4,"prod1,prod15",0.8,0.6,2,1700
512,1513,Client8,1,11,6,3,"prod7,prod1,prod12",0.4,0.4,14,7400
513,1514,Client8,1,19,26,2,"prod5,prod14,prod1,prod14",0.4,0.6,28,9000
514,1515,Client8,1,4,54,5,"prod15,prod4",1.0,0.4,4,3400
515,1516,Client8,1,11,42,0,"prod3,prod12,prod6",0.6,0.6,11,5100
516,1517,Client1,1,7,57,0,"prod10,prod10",0.4,0.4,5,5000
517,1518,Client6,1,4,0,0,"prod1,prod6,prod7,prod1",0.6,0.4,16,8100
518,1519,Client1,1,20,59,6,"prod11,prod13,prod5",0.2,0.2,9,4300
519,1520,Client6,1,17,57,0,"prod2,prod3,prod15",0.6,0.4,15,7500
520,1521,Client8,1,20,14,0,"prod13,prod2,prod10",0.4,0.2,11,6200
521,1522,Client8,1,11,52,0,"prod13,prod3,prod8",0.6,0.0,18,4200
522,1523,Client5,1,18,47,6,"prod15,prod14,prod13,prod15",0.2,0.8,18,5500
523,1524,Client8,1,17,12,2,"prod10,prod10",0.4,1.0,11,11000
524,1525,Client4,1,13,43,2,"prod15,prod3,prod13,prod15",0.2,0.4,12,6600
525,1526,Client0,1,9,5,1,"prod10,prod3,prod7,prod2",0.8,0.2,16,7800
526,1527,Client8,1,20,48,2,"prod12,prod15,prod13",0.6,0.2,15,9600
527,1528,Client2,1,20,18,6,"prod12,prod1,prod15",1.0,0.4,7,5200
528,1529,Client2,1,13,30,2,"prod15,prod15",0.4,0.6,4,4000
529,1530,Client8,1,13,58,4,"prod5,prod7,prod1,prod8",0.4,0.6,23,11100
530,1531,Client4,1,18,13,3,"prod9,prod15,prod2",0.8,0.8,4,2600
531,1532,Client0,1,23,21,6,"prod1,prod5",0.6,0.8,7,6100
532,1533,Client2,1,17,37,6,"prod13,prod3,prod9",0.4,0.0,5,800
533,1534,Client7,1,5,10,1,"prod14,prod12,prod10",0.2,0.2,16,12100
534,1535,Client8,1,12,31,3,"prod10,prod2,prod14,prod15",0.6,0.6,21,14200
535,1536,Client0,1,14,17,3,"prod13,prod13,prod3",0.2,0.8,20,4800
536,1537,Client6,1,19,52,4,"prod15,prod12,prod13,prod15",0.6,0.6,17,6400
537,1538,Client0,1,14,59,3,"prod3,prod1,prod2",0.6,0.6,20,11800
538,1539,Client9,1,7,56,3,"prod1,prod1,prod15,prod6",0.6,0.2,25,19300
539,1540,Client8,1,17,11,5,"prod14,prod12,prod2",0.6,0.6,7,2900
540,1541,Client0,1,14,9,4,"prod15,prod15",0.2,1.0,5,5000
541,1542,Client2,1,15,57,2,"prod4,prod10",0.8,0.6,2,1800
542,1543,Client9,1,19,2,3,"prod10,prod15",0.8,0.6,6,6000
543,1544,Client8,1,17,41,0,"prod14,prod8,prod3",0.4,0.6,8,2100
544,1545,Client0,1,22,6,2,"prod7,prod15,prod1",0.8,0.4,17,14000
545,1546,Client6,1,4,27,1,"prod3,prod1,prod2",0.4,0.4,16,8800
546,1547,Client1,1,12,24,4,"prod1,prod2,prod6,prod15",0.4,0.4,8,4900
547,1548,Client0,1,13,46,1,"prod12,prod1,prod10",0.0,0.6,17,14900
548,1549,Client1,1,21,53,5,"prod12,prod12,prod5",0.8,0.4,13,7200
549,1550,Client4,1,18,53,0,"prod12,prod8,prod1",0.4,0.4,15,8200
550,1551,Client0,1,13,3,2,"prod14,prod1,prod3",0.6,0.2,8,2600
551,1552,Client5,1,22,17,5,"prod12,prod4,prod12",0.4,0.8,16,9200
552,1553,Client4,1,15,38,1,"prod15,prod3,prod12,prod9",0.4,0.4,23,7300
553,1554,Client0,1,18,32,0,"prod2,prod12,prod3",0.4,0.6,12,4000
554,1555,Client6,1,2,19,2,"prod3,prod15,prod15",0.4,0.2,5,4300
555,1556,Client5,1,17,43,5,"prod5,prod13,prod5,prod15",0.8,0.4,23,15700
556,1557,Client5,1,22,47,2,"prod2,prod1,prod2",0.4,0.8,12,7000
557,1558,Client6,1,19,25,4,"prod12,prod1,prod13",0.4,0.8,13,3300
558,1559,Client2,1,21,20,4,"prod14,prod6,prod9",0.8,0.2,7,2200
559,1560,Client8,1,7,17,2,"prod10,prod15",0.2,0.4,5,5000
560,1561,Client0,1,22,35,2,"prod13,prod12,prod15",0.4,0.4,19,11600
561,1562,Client5,1,8,2,0,"prod15,prod14,prod2,prod12",0.6,0.6,19,8700
562,1563,Client1,1,15,42,3,"prod7,prod10,prod13",0.8,0.2,18,11000
563,1564,Client2,1,16,0,6,"prod1,prod5",0.6,0.2,8,7000
564,1565,Client4,1,16,49,1,"prod10,prod10",0.6,0.2,7,7000
565,1566,Client2,1,11,19,5,"prod9,prod12,prod11",0.4,0.4,16,8300
566,1567,Client4,1,9,43,0,"prod1,prod2,prod2,prod13",0.2,0.4,15,7100
567,1568,Client1,1,11,54,3,"prod15,prod6,prod15,prod3",0.8,0.4,22,15900
568,1569,Client1,1,22,14,2,"prod15,prod3,prod12,prod7",0.4,0.6,22,8800
569,1570,Client0,1,16,40,0,"prod10,prod14,prod10,prod10",0.4,0.4,13,5800
570,1571,Client0,1,9,21,6,"prod11,prod1,prod4",0.6,0.4,12,8700
571,1572,Client7,1,12,7,0,"prod2,prod14,prod13",0.0,0.6,12,2600
572,1573,Client6,1,8,28,1,"prod12,prod13,prod10",0.6,0.8,16,9800
573,1574,Client2,1,17,45,4,"prod1,prod6,prod1,prod11",0.4,0.6,26,16000
574,1575,Client9,1,17,19,3,"prod14,prod10,prod1",0.4,0.8,14,11900
575,1576,Client8,1,14,41,1,"prod10,prod1,prod6,prod5",0.4,0.8,18,13800
576,1577,Client2,1,20,46,3,"prod1,prod13,prod13,prod1",0.6,0.6,21,9200
577,1578,Client8,1,12,25,5,"prod5,prod3,prod2,prod9",0.4,0.6,20,7600
578,1579,Client0,1,1,38,5,"prod2,prod15,prod2",0.4,0.6,19,13000
579,1580,Client7,1,22,54,1,"prod2,prod10,prod12",0.2,0.4,12,6700
580,1581,Client0,1,13,29,3,"prod3,prod4,prod13",0.8,0.8,10,4500
581,1582,Client9,1,14,40,1,"prod13,prod12,prod2",0.4,0.4,21,9300
582,1583,Client4,1,18,7,3,"prod14,prod15,prod12",0.6,0.6,13,6700
583,1584,Client8,1,17,49,2,"prod13,prod1,prod1",0.8,0.4,19,12800
584,1585,Client0,1,15,40,2,"prod3,prod1,prod10",0.4,0.6,13,11700
585,1586,Client1,1,21,59,6,"prod6,prod4,prod1",0.4,0.2,11,8000
586,1587,Client8,1,23,4,3,"prod15,prod1,prod8,prod3",0.6,0.2,20,8500
587,1588,Client9,1,13,12,4,"prod3,prod13,prod3",0.2,0.2,15,3700
588,1589,Client4,1,13,36,6,"prod8,prod14,prod14",1.0,0.6,16,1700
589,1590,Client0,1,14,33,4,"prod10,prod15",0.8,0.6,11,11000
590,1591,Client1,1,21,9,5,"prod1,prod11,prod13,prod14",0.6,0.6,21,7400
591,1592,Client2,1,21,56,2,"prod12,prod15,prod6",0.2,0.6,16,13000
592,1593,Client8,1,7,2,1,"prod15,prod2,prod2,prod3",0.6,0.8,21,10000
593,1594,Client1,1,12,47,5,"prod9,prod1,prod3",0.4,0.6,10,3200
594,1595,Client0,1,0,22,5,"prod13,prod12,prod9",0.4,0.4,14,2400
595,1596,Client0,1,18,42,3,"prod2,prod14,prod1",0.6,0.6,19,7100
596,1597,Client0,1,22,13,3,"prod2,prod11,prod13",0.6,0.8,19,7300
597,1598,Client0,1,10,3,2,"prod4,prod9,prod3,prod14",0.6,0.6,20,3500
598,1599,Client4,1,18,20,5,"prod12,prod11,prod4",0.4,0.4,12,8600
599,1600,Client1,1,18,16,0,"prod11,prod9,prod15",0.6,0.6,8,4900
600,1601,Client6,1,17,58,3,"prod15,prod2,prod8,prod14",0.6,0.6,10,3400
601,1602,Client2,1,11,50,1,"prod15,prod12,prod1,prod10",0.6,0.6,9,7500
602,1603,Client8,1,12,2,3,"prod6,prod3,prod12",0.2,0.4,18,6400
603,1604,Client8,1,18,57,5,"prod12,prod15,prod14",0.2,0.6,13,10600
604,1605,Client3,1,20,47,1,"prod13,prod15,prod9",0.6,0.2,9,6400
605,1606,Client3,1,23,15,5,"prod9,prod4,prod14",0.2,1.0,10,4500
606,1607,Client6,1,10,21,0,"prod6,prod1,prod1",0.4,0.6,10,6900
607,1608,Client4,1,23,40,0,"prod12,prod14,prod12",0.6,0.8,19,5200
608,1609,Client0,1,18,51,6,"prod2,prod1,prod6",0.6,0.6,12,7500
609,1610,Client6,1,17,29,4,"prod15,prod3,prod12,prod3",0.8,0.6,15,6100
610,1611,Client7,1,12,53,5,"prod15,prod9,prod14,prod1",0.4,0.0,24,8700
611,1612,Client3,1,13,19,4,"prod15,prod12,prod14,prod3",0.6,0.4,19,4900
612,1613,Client4,1,19,3,5,"prod1,prod10",0.6,0.4,12,11700
613,1614,Client1,1,13,12,1,"prod15,prod1,prod10,prod3",0.6,0.8,25,16900
614,1615,Client8,1,16,45,2,"prod15,prod2,prod2,prod12",0.8,0.4,14,6900
615,1616,Client0,1,22,50,4,"prod13,prod14,prod15",0.4,0.8,16,8900
616,1617,Client8,1,13,49,2,"prod14,prod1,prod12",0.2,0.2,14,5900
617,1618,Client0,1,1,27,1,"prod10,prod2,prod14,prod13",0.6,0.6,22,8000
618,1619,Client8,1,11,11,5,"prod13,prod15,prod12",0.6,0.4,12,6400
619,1620,Client4,1,16,53,6,"prod2,prod9,prod1",0.6,0.6,14,7800
620,1621,Client1,1,21,3,5,"prod14,prod12,prod15",0.6,0.2,22,15100
621,1622,Client2,1,20,54,3,"prod1,prod1,prod15,prod13",0.6,0.4,20,10800
622,1623,Client2,1,20,35,1,"prod11,prod13,prod6",0.4,1.0,16,5200
623,1624,Client9,1,19,30,5,"prod15,prod12,prod10,prod2",0.8,0.8,15,8900
624,1625,Client5,1,20,46,1,"prod13,prod5,prod14",0.4,0.4,10,5100
625,1626,Client0,1,12,35,4,"prod4,prod11,prod3,prod11",0.2,0.2,16,8900
626,1627,Client0,1,9,37,0,"prod2,prod1,prod13",0.4,0.2,19,9600
627,1628,Client3,1,14,51,5,"prod15,prod1,prod2,prod3",0.4,0.8,7,3800
628,1629,Client2,1,17,50,3,"prod14,prod9,prod7",0.6,1.0,14,2600
629,1630,Client3,1,9,35,4,"prod15,prod2,prod12,prod2",0.4,0.4,20,9700
630,1631,Client6,1,12,43,3,"prod1,prod2,prod9,prod3",0.6,0.2,18,6000
631,1632,Client0,1,12,49,2,"prod8,prod12,prod2",0.6,0.2,6,2600
632,1633,Client8,1,5,57,3,"prod11,prod15,prod14",0.8,0.4,13,5400
