,ProdName,ClientName,MonthNum,OrderID,OrderQty,OrderTotal,CliAvgSenti,SpAvgSenti,ProdPrice,Hour,Minute,Day
378,prod2,Client1,12,17513,9,4500,0.4,1.0,500,7,11,6
379,prod4,Client1,12,17513,9,4500,0.4,1.0,3200,7,11,6
380,prod13,Client1,12,17513,9,4500,0.4,1.0,800,7,11,6
381,prod15,Client0,12,17514,8,6600,0.4,0.6,1000,20,29,4
382,prod4,Client0,12,17514,8,6600,0.4,0.6,5600,20,29,4
383,prod4,Client4,12,17515,22,13600,0.6,0.4,800,22,43,4
384,prod12,Client4,12,17515,22,13600,0.6,0.4,3200,22,43,4
385,prod4,Client4,12,17515,22,13600,0.6,0.4,8800,22,43,4
386,prod12,Client4,12,17515,22,13600,0.6,0.4,800,22,43,4
387,prod14,Client2,12,17516,8,4300,0.8,0.8,100,22,15,0
388,prod11,Client2,12,17516,8,4300,0.8,0.8,3000,22,15,0
389,prod6,Client2,12,17516,8,4300,0.8,0.8,1200,22,15,0
390,prod9,Client9,12,17517,7,3600,0.4,0.2,100,19,52,0
391,prod11,Client9,12,17517,7,3600,0.4,0.2,3000,19,52,0
392,prod2,Client9,12,17517,7,3600,0.4,0.2,500,19,52,0
393,prod13,Client0,12,17518,16,14100,0.6,0.2,200,21,1,0
394,prod15,Client0,12,17518,16,14100,0.6,0.2,4000,21,1,0
395,prod5,Client0,12,17518,16,14100,0.6,0.2,9900,21,1,0
396,prod13,Client6,12,17519,10,3100,0.6,0.4,200,20,14,3
397,prod12,Client6,12,17519,10,3100,0.6,0.4,800,20,14,3
398,prod3,Client6,12,17519,10,3100,0.6,0.4,2100,20,14,3
399,prod9,Client0,12,17520,7,3100,0.6,0.2,100,7,4,6
400,prod12,Client0,12,17520,7,3100,0.6,0.2,1200,7,4,6
401,prod11,Client0,12,17520,7,3100,0.6,0.2,1800,7,4,6
402,prod2,Client2,12,17521,18,11200,0.8,0.6,500,10,21,6
403,prod15,Client2,12,17521,18,11200,0.8,0.6,8000,10,21,6
404,prod3,Client2,12,17521,18,11200,0.8,0.6,2700,10,21,6
405,prod2,Client8,12,17522,11,2700,0.2,0.2,500,23,32,0
406,prod1,Client8,12,17522,11,2700,0.2,0.2,1400,23,32,0
407,prod14,Client8,12,17522,11,2700,0.2,0.2,800,23,32,0
408,prod12,Client4,12,17523,19,14100,0.8,0.4,400,1,46,0
409,prod4,Client4,12,17523,19,14100,0.8,0.4,8800,1,46,0
410,prod1,Client4,12,17523,19,14100,0.8,0.4,4900,1,46,0
411,prod14,Client1,12,17524,14,7300,0.8,0.4,100,18,33,1
412,prod12,Client1,12,17524,14,7300,0.8,0.4,1200,18,33,1
413,prod11,Client1,12,17524,14,7300,0.8,0.4,6000,18,33,1
414,prod10,Client8,12,17525,13,6300,0.6,0.4,1000,12,59,2
415,prod2,Client8,12,17525,13,6300,0.6,0.4,4000,12,59,2
416,prod15,Client8,12,17525,13,6300,0.6,0.4,1000,12,59,2
417,prod14,Client8,12,17525,13,6300,0.6,0.4,300,12,59,2
418,prod2,Client3,12,17526,14,9600,0.8,0.8,500,13,18,2
419,prod1,Client3,12,17526,14,9600,0.8,0.8,2100,13,18,2
420,prod1,Client3,12,17526,14,9600,0.8,0.8,7000,13,18,2
421,prod15,Client0,12,17527,21,15600,0.8,0.6,1000,17,39,4
422,prod6,Client0,12,17527,21,15600,0.8,0.6,6000,17,39,4
423,prod1,Client0,12,17527,21,15600,0.8,0.6,1400,17,39,4
424,prod5,Client0,12,17527,21,15600,0.8,0.6,7200,17,39,4
425,prod2,Client5,12,17528,19,10500,0.8,0.2,500,16,13,3
426,prod11,Client5,12,17528,19,10500,0.8,0.2,6000,16,13,3
427,prod2,Client5,12,17528,19,10500,0.8,0.2,4000,16,13,3
428,prod13,Client8,12,17529,8,5400,1.0,0.6,200,10,48,0
429,prod1,Client8,12,17529,8,5400,1.0,0.6,4200,10,48,0
430,prod15,Client8,12,17529,8,5400,1.0,0.6,1000,10,48,0
431,prod2,Client0,12,17530,17,3900,1.0,0.4,500,14,41,0
432,prod14,Client0,12,17530,17,3900,1.0,0.4,1000,14,41,0
433,prod12,Client0,12,17530,17,3900,1.0,0.4,2400,14,41,0
434,prod3,Client6,12,17531,8,3000,1.0,0.2,300,15,59,1
435,prod2,Client6,12,17531,8,3000,1.0,0.2,1500,15,59,1
436,prod3,Client6,12,17531,8,3000,1.0,0.2,1200,15,59,1
437,prod10,Client4,12,17532,9,9000,0.2,0.6,1000,15,16,4
438,prod15,Client4,12,17532,9,9000,0.2,0.6,8000,15,16,4
439,prod12,Client2,12,17533,8,4600,0.2,0.6,400,2,13,2
440,prod6,Client2,12,17533,8,4600,0.2,0.6,3600,2,13,2
441,prod6,Client2,12,17533,8,4600,0.2,0.6,600,2,13,2
442,prod11,Client8,12,17534,9,7400,0.6,0.2,600,12,36,4
443,prod10,Client8,12,17534,9,7400,0.6,0.2,4000,12,36,4
444,prod1,Client8,12,17534,9,7400,0.6,0.2,2800,12,36,4
445,prod2,Client7,12,17535,10,4600,0.4,0.4,500,10,13,4
446,prod12,Client7,12,17535,10,4600,0.4,0.4,1600,10,13,4
447,prod2,Client7,12,17535,10,4600,0.4,0.4,2500,10,13,4
448,prod13,Client4,12,17536,13,3800,0.8,0.2,200,12,14,0
449,prod3,Client4,12,17536,13,3800,0.8,0.2,1500,12,14,0
450,prod3,Client4,12,17536,13,3800,0.8,0.2,2100,12,14,0
451,prod10,Client1,12,17537,17,4500,0.4,0.6,1000,20,42,5
452,prod2,Client1,12,17537,17,4500,0.4,0.6,2000,20,42,5
453,prod12,Client1,12,17537,17,4500,0.4,0.6,400,20,42,5
454,prod14,Client1,12,17537,17,4500,0.4,0.6,1100,20,42,5
455,prod12,Client7,12,17538,10,8800,0.6,0.8,400,7,54,6
456,prod5,Client7,12,17538,10,8800,0.6,0.8,5400,7,54,6
457,prod10,Client7,12,17538,10,8800,0.6,0.8,3000,7,54,6
458,prod15,Client6,12,17539,13,5600,0.6,0.2,1000,12,8,3
459,prod12,Client6,12,17539,13,5600,0.6,0.2,800,12,8,3
460,prod3,Client6,12,17539,13,5600,0.6,0.2,1800,12,8,3
461,prod2,Client6,12,17539,13,5600,0.6,0.2,2000,12,8,3
462,prod2,Client0,12,17540,8,6900,0.6,0.4,500,14,43,2
463,prod1,Client0,12,17540,8,6900,0.6,0.4,1400,14,43,2
464,prod15,Client0,12,17540,8,6900,0.6,0.4,5000,14,43,2
465,prod4,Client8,12,17541,20,15600,0.4,0.0,800,17,43,1
466,prod3,Client8,12,17541,20,15600,0.4,0.0,1800,17,43,1
467,prod10,Client8,12,17541,20,15600,0.4,0.0,4000,17,43,1
468,prod10,Client8,12,17541,20,15600,0.4,0.0,9000,17,43,1
469,prod3,Client4,12,17542,8,3400,0.4,0.6,300,17,40,5
470,prod9,Client4,12,17542,8,3400,0.4,0.6,100,17,40,5
471,prod2,Client4,12,17542,8,3400,0.4,0.6,3000,17,40,5
472,prod3,Client0,12,17543,21,20300,0.6,0.4,300,13,18,3
473,prod10,Client0,12,17543,21,20300,0.6,0.4,9000,13,18,3
474,prod15,Client0,12,17543,21,20300,0.6,0.4,11000,13,18,3
475,prod12,Client2,12,17544,10,3400,0.6,0.6,400,21,16,4
476,prod13,Client2,12,17544,10,3400,0.6,0.6,1200,21,16,4
477,prod11,Client2,12,17544,10,3400,0.6,0.6,1800,21,16,4
478,prod14,Client0,12,17545,13,4900,0.0,0.8,100,18,22,0
479,prod3,Client0,12,17545,13,4900,0.0,0.8,2400,18,22,0
480,prod11,Client0,12,17545,13,4900,0.0,0.8,2400,18,22,0
481,prod3,Client8,12,17546,12,3000,0.2,0.8,300,20,47,4
482,prod1,Client8,12,17546,12,3000,0.2,0.8,700,20,47,4
483,prod13,Client8,12,17546,12,3000,0.2,0.8,2000,20,47,4
484,prod9,Client4,12,17547,12,10700,0.8,0.4,100,21,19,1
485,prod5,Client4,12,17547,12,10700,0.8,0.4,3600,21,19,1
486,prod15,Client4,12,17547,12,10700,0.8,0.4,7000,21,19,1
487,prod10,Client1,12,17548,6,6000,0.6,0.4,1000,15,48,0
488,prod15,Client1,12,17548,6,6000,0.6,0.4,5000,15,48,0
489,prod15,Client0,12,17549,21,12000,0.8,0.4,1000,18,55,3
490,prod9,Client0,12,17549,21,12000,0.8,0.4,700,18,55,3
491,prod5,Client0,12,17549,21,12000,0.8,0.4,9900,18,55,3
492,prod13,Client0,12,17549,21,12000,0.8,0.4,400,18,55,3
493,prod11,Client0,12,17550,15,9000,0.4,0.8,600,20,55,6
494,prod1,Client0,12,17550,15,9000,0.4,0.8,4900,20,55,6
495,prod2,Client0,12,17550,15,9000,0.4,0.8,3500,20,55,6
496,prod14,Client1,12,17551,10,4500,0.4,0.6,100,13,33,1
497,prod2,Client1,12,17551,10,4500,0.4,0.6,4000,13,33,1
498,prod12,Client1,12,17551,10,4500,0.4,0.6,400,13,33,1
499,prod4,Client1,12,17552,17,7600,0.8,0.4,800,20,3,6
500,prod3,Client1,12,17552,17,7600,0.8,0.4,2700,20,3,6
501,prod2,Client1,12,17552,17,7600,0.8,0.4,2000,20,3,6
502,prod1,Client1,12,17552,17,7600,0.8,0.4,2100,20,3,6
503,prod15,Client2,12,17553,5,5000,0.8,0.6,1000,13,43,0
504,prod10,Client2,12,17553,5,5000,0.8,0.6,4000,13,43,0
505,prod10,Client0,12,17554,27,20200,0.6,0.6,1000,15,57,3
506,prod6,Client0,12,17554,27,20200,0.6,0.6,5400,15,57,3
507,prod6,Client0,12,17554,27,20200,0.6,0.6,4800,15,57,3
508,prod15,Client0,12,17554,27,20200,0.6,0.6,9000,15,57,3
509,prod13,Client1,12,17555,18,8400,0.2,0.8,200,13,58,0
510,prod10,Client1,12,17555,18,8400,0.2,0.8,6000,13,58,0
511,prod13,Client1,12,17555,18,8400,0.2,0.8,2200,13,58,0
512,prod12,Client3,12,17556,13,2800,0.4,0.6,400,15,33,1
513,prod13,Client3,12,17556,13,2800,0.4,0.6,1400,15,33,1
514,prod13,Client3,12,17556,13,2800,0.4,0.6,1000,15,33,1
515,prod12,Client3,12,17557,9,4800,0.6,0.4,400,10,37,1
516,prod6,Client3,12,17557,9,4800,0.6,0.4,3600,10,37,1
517,prod12,Client3,12,17557,9,4800,0.6,0.4,800,10,37,1
518,prod8,Client0,12,17558,4,1900,0.6,0.6,200,15,57,2
519,prod1,Client0,12,17558,4,1900,0.6,0.6,700,15,57,2
520,prod2,Client0,12,17558,4,1900,0.6,0.6,1000,15,57,2
521,prod3,Client0,12,17559,16,6100,0.8,0.6,300,12,37,3
522,prod13,Client0,12,17559,16,6100,0.8,0.6,2200,12,37,3
523,prod5,Client0,12,17559,16,6100,0.8,0.6,3600,12,37,3
524,prod15,Client8,12,17560,10,10000,0.4,0.4,1000,11,10,3
525,prod15,Client8,12,17560,10,10000,0.4,0.4,9000,11,10,3
526,prod14,Client0,12,17561,14,6500,0.2,0.2,100,12,5,0
527,prod12,Client0,12,17561,14,6500,0.2,0.2,4000,12,5,0
528,prod4,Client0,12,17561,14,6500,0.2,0.2,2400,12,5,0
529,prod3,Client8,12,17562,10,2800,0.8,0.2,300,16,5,3
530,prod3,Client8,12,17562,10,2800,0.8,0.2,2100,16,5,3
531,prod8,Client8,12,17562,10,2800,0.8,0.2,400,16,5,3
532,prod12,Client8,12,17563,7,2800,0.2,0.6,400,15,20,3
533,prod9,Client8,12,17563,7,2800,0.2,0.6,400,15,20,3
534,prod15,Client8,12,17563,7,2800,0.2,0.6,2000,15,20,3
535,prod3,Client3,12,17564,17,1900,0.2,0.8,300,10,38,0
536,prod14,Client3,12,17564,17,1900,0.2,0.8,1100,10,38,0
537,prod9,Client3,12,17564,17,1900,0.2,0.8,500,10,38,0
538,prod14,Client8,12,17565,18,4100,0.2,0.6,100,8,46,6
539,prod3,Client8,12,17565,18,4100,0.2,0.6,1800,8,46,6
540,prod13,Client8,12,17565,18,4100,0.2,0.6,2200,8,46,6
541,prod3,Client1,12,17566,7,2700,0.0,0.2,300,18,30,4
542,prod1,Client1,12,17566,7,2700,0.0,0.2,2100,18,30,4
543,prod14,Client1,12,17566,7,2700,0.0,0.2,300,18,30,4
544,prod1,Client2,12,17567,23,16000,0.4,0.4,700,10,39,0
545,prod12,Client2,12,17567,23,16000,0.4,0.4,3600,10,39,0
546,prod5,Client2,12,17567,23,16000,0.4,0.4,4500,10,39,0
547,prod5,Client2,12,17567,23,16000,0.4,0.4,7200,10,39,0
548,prod12,Client0,12,17568,14,5400,0.4,0.4,400,3,52,6
549,prod12,Client0,12,17568,14,5400,0.4,0.4,4400,3,52,6
550,prod3,Client0,12,17568,14,5400,0.4,0.4,600,3,52,6
551,prod1,Client8,12,17569,19,9500,0.6,0.8,700,18,55,4
552,prod11,Client8,12,17569,19,9500,0.6,0.8,6000,18,55,4
553,prod2,Client8,12,17569,19,9500,0.6,0.8,1000,18,55,4
554,prod3,Client8,12,17569,19,9500,0.6,0.8,1800,18,55,4
555,prod5,Client9,12,17570,27,15500,0.4,0.4,900,0,11,5
556,prod3,Client9,12,17570,27,15500,0.4,0.4,2700,0,11,5
557,prod1,Client9,12,17570,27,15500,0.4,0.4,5600,0,11,5
558,prod1,Client9,12,17570,27,15500,0.4,0.4,6300,0,11,5
559,prod14,Client0,12,17571,13,6000,0.2,0.4,100,15,51,6
560,prod13,Client0,12,17571,13,6000,0.2,0.4,1400,15,51,6
561,prod5,Client0,12,17571,13,6000,0.2,0.4,4500,15,51,6
562,prod1,Client8,12,17572,21,8900,0.8,0.4,700,22,0,1
563,prod2,Client8,12,17572,21,8900,0.8,0.4,1000,22,0,1
564,prod7,Client8,12,17572,21,8900,0.8,0.4,3600,22,0,1
565,prod12,Client8,12,17572,21,8900,0.8,0.4,3600,22,0,1
566,prod3,Client0,12,17573,13,3900,0.6,0.6,300,15,49,4
567,prod1,Client0,12,17573,13,3900,0.6,0.6,2800,15,49,4
568,prod14,Client0,12,17573,13,3900,0.6,0.6,800,15,49,4
569,prod15,Client0,12,17574,3,2800,0.6,0.6,1000,20,56,6
570,prod5,Client0,12,17574,3,2800,0.6,0.6,1800,20,56,6
571,prod3,Client0,12,17575,19,9600,0.6,0.6,300,20,18,3
572,prod1,Client0,12,17575,19,9600,0.6,0.6,4900,20,18,3
573,prod12,Client0,12,17575,19,9600,0.6,0.6,4400,20,18,3
574,prod3,Client9,12,17576,17,14300,0.4,0.4,300,0,6,4
575,prod4,Client9,12,17576,17,14300,0.4,0.4,8000,0,6,4
576,prod15,Client9,12,17576,17,14300,0.4,0.4,6000,0,6,4
577,prod4,Client1,12,17577,21,17000,0.6,0.2,800,23,7,3
578,prod1,Client1,12,17577,21,17000,0.6,0.2,4200,23,7,3
579,prod2,Client1,12,17577,21,17000,0.6,0.2,2000,23,7,3
580,prod15,Client1,12,17577,21,17000,0.6,0.2,10000,23,7,3
581,prod10,Client0,12,17578,28,14400,0.4,0.2,1000,16,23,5
582,prod7,Client0,12,17578,28,14400,0.4,0.2,4400,16,23,5
583,prod6,Client0,12,17578,28,14400,0.4,0.2,6000,16,23,5
584,prod2,Client0,12,17578,28,14400,0.4,0.2,3000,16,23,5
585,prod1,Client0,12,17579,14,8200,0.4,0.6,700,0,21,1
586,prod1,Client0,12,17579,14,8200,0.4,0.6,4200,0,21,1
587,prod1,Client0,12,17579,14,8200,0.4,0.6,2100,0,21,1
588,prod3,Client0,12,17579,14,8200,0.4,0.6,1200,0,21,1
589,prod11,Client0,12,17580,17,12200,0.0,0.6,600,14,33,0
590,prod11,Client0,12,17580,17,12200,0.0,0.6,6600,14,33,0
591,prod15,Client0,12,17580,17,12200,0.0,0.6,5000,14,33,0
592,prod2,Client0,12,17581,15,1900,0.4,0.6,500,19,27,3
593,prod14,Client0,12,17581,15,1900,0.4,0.6,300,19,27,3
594,prod14,Client0,12,17581,15,1900,0.4,0.6,1100,19,27,3
595,prod14,Client0,12,17582,10,3900,0.8,0.4,100,12,50,6
596,prod11,Client0,12,17582,10,3900,0.8,0.4,600,12,50,6
597,prod12,Client0,12,17582,10,3900,0.8,0.4,3200,12,50,6
598,prod13,Client0,12,17583,16,2200,0.6,0.6,200,11,40,6
599,prod13,Client0,12,17583,16,2200,0.6,0.6,1000,11,40,6
600,prod14,Client0,12,17583,16,2200,0.6,0.6,1000,11,40,6
601,prod14,Client0,12,17584,16,14300,0.4,0.6,100,15,30,1
602,prod5,Client0,12,17584,16,14300,0.4,0.6,7200,15,30,1
603,prod15,Client0,12,17584,16,14300,0.4,0.6,7000,15,30,1
604,prod1,Client4,12,17585,10,8800,0.6,0.4,700,7,57,3
605,prod5,Client4,12,17585,10,8800,0.6,0.4,8100,7,57,3
606,prod1,Client0,12,17586,26,10600,1.0,0.4,700,13,36,1
607,prod1,Client0,12,17586,26,10600,1.0,0.4,6300,13,36,1
608,prod9,Client0,12,17586,26,10600,1.0,0.4,1100,13,36,1
609,prod2,Client0,12,17586,26,10600,1.0,0.4,2500,13,36,1
610,prod14,Client3,12,17587,19,15500,0.8,0.2,100,21,58,6
611,prod5,Client3,12,17587,19,15500,0.8,0.2,9000,21,58,6
612,prod4,Client3,12,17587,19,15500,0.8,0.2,6400,21,58,6
613,prod1,Client0,12,17588,3,2700,0.2,0.8,700,13,33,4
614,prod15,Client0,12,17588,3,2700,0.2,0.8,2000,13,33,4
615,prod14,Client2,12,17589,8,6700,0.4,0.0,100,21,4,2
616,prod15,Client2,12,17589,8,6700,0.4,0.0,6000,21,4,2
617,prod6,Client2,12,17589,8,6700,0.4,0.0,600,21,4,2
618,prod15,Client5,12,17590,11,3900,0.8,0.6,1000,13,35,0
619,prod3,Client5,12,17590,11,3900,0.8,0.6,600,13,35,0
620,prod14,Client5,12,17590,11,3900,0.8,0.6,300,13,35,0
621,prod12,Client5,12,17590,11,3900,0.8,0.6,2000,13,35,0
622,prod3,Client3,12,17591,10,2100,0.4,0.8,300,22,29,5
623,prod8,Client3,12,17591,10,2100,0.4,0.8,1000,22,29,5
624,prod13,Client3,12,17591,10,2100,0.4,0.8,800,22,29,5
625,prod12,Client5,12,17592,12,4400,0.2,1.0,400,11,10,2
626,prod3,Client5,12,17592,12,4400,0.2,1.0,1200,11,10,2
627,prod7,Client5,12,17592,12,4400,0.2,1.0,2800,11,10,2
628,prod9,Client1,12,17593,12,6000,0.6,0.6,100,18,9,6
629,prod5,Client1,12,17593,12,6000,0.6,0.6,2700,18,9,6
630,prod12,Client1,12,17593,12,6000,0.6,0.6,3200,18,9,6
631,prod4,Client8,12,17594,20,7900,0.4,0.4,800,16,40,4
632,prod7,Client8,12,17594,20,7900,0.4,0.4,2800,16,40,4
633,prod12,Client8,12,17594,20,7900,0.4,0.4,2800,16,40,4
634,prod3,Client8,12,17594,20,7900,0.4,0.4,1500,16,40,4
635,prod12,Client0,12,17595,10,2900,0.4,0.6,400,16,53,1
636,prod13,Client0,12,17595,10,2900,0.4,0.6,1600,16,53,1
637,prod5,Client0,12,17595,10,2900,0.4,0.6,900,16,53,1
638,prod14,Client9,12,17596,11,2100,0.4,0.8,100,17,24,6
639,prod9,Client9,12,17596,11,2100,0.4,0.8,800,17,24,6
640,prod6,Client9,12,17596,11,2100,0.4,0.8,1200,17,24,6
641,prod14,Client8,12,17597,16,9700,0.6,0.6,100,20,15,2
642,prod12,Client8,12,17597,16,9700,0.6,0.6,3600,20,15,2
643,prod15,Client8,12,17597,16,9700,0.6,0.6,6000,20,15,2
644,prod7,Client2,12,17598,19,11200,0.6,0.6,400,21,48,5
645,prod11,Client2,12,17598,19,11200,0.6,0.6,5400,21,48,5
646,prod6,Client2,12,17598,19,11200,0.6,0.6,5400,21,48,5
647,prod11,Client4,12,17599,16,8300,0.6,0.2,600,10,31,4
648,prod3,Client4,12,17599,16,8300,0.6,0.2,2100,10,31,4
649,prod1,Client4,12,17599,16,8300,0.6,0.2,5600,10,31,4
650,prod12,Client9,12,17600,13,3000,0.4,0.8,400,11,6,4
651,prod12,Client9,12,17600,13,3000,0.4,0.8,400,11,6,4
652,prod13,Client9,12,17600,13,3000,0.4,0.8,2200,11,6,4
653,prod3,Client4,12,17601,14,12500,0.0,0.4,300,23,5,1
654,prod11,Client4,12,17601,14,12500,0.0,0.4,1200,23,5,1
655,prod15,Client4,12,17601,14,12500,0.0,0.4,11000,23,5,1
656,prod15,Client9,12,17602,5,4200,0.4,0.6,1000,12,51,4
657,prod4,Client9,12,17602,5,4200,0.4,0.6,3200,12,51,4
658,prod1,Client8,12,17603,22,16700,0.2,0.2,700,17,28,2
659,prod9,Client8,12,17603,22,16700,0.2,0.2,200,17,28,2
660,prod10,Client8,12,17603,22,16700,0.2,0.2,11000,17,28,2
661,prod6,Client8,12,17603,22,16700,0.2,0.2,4800,17,28,2
662,prod13,Client1,12,17604,8,6900,0.0,0.6,200,9,27,3
663,prod10,Client1,12,17604,8,6900,0.0,0.6,4000,9,27,3
664,prod5,Client1,12,17604,8,6900,0.0,0.6,2700,9,27,3
665,prod12,Client7,12,17605,16,10100,0.4,0.4,400,12,36,3
666,prod1,Client7,12,17605,16,10100,0.4,0.4,7700,12,36,3
667,prod2,Client7,12,17605,16,10100,0.4,0.4,2000,12,36,3
668,prod13,Client1,12,17606,13,4900,0.8,0.6,200,14,28,3
669,prod12,Client1,12,17606,13,4900,0.8,0.6,4400,14,28,3
670,prod3,Client1,12,17606,13,4900,0.8,0.6,300,14,28,3
671,prod4,Client5,12,17607,8,7100,0.4,0.8,800,18,17,6
672,prod5,Client5,12,17607,8,7100,0.4,0.8,6300,18,17,6
673,prod15,Client3,12,17608,18,13300,0.4,0.6,1000,12,24,2
674,prod12,Client3,12,17608,18,13300,0.4,0.6,800,12,24,2
675,prod5,Client3,12,17608,18,13300,0.4,0.6,4500,12,24,2
676,prod1,Client3,12,17608,18,13300,0.4,0.6,7000,12,24,2
677,prod11,Client8,12,17609,10,7800,0.4,0.8,600,14,5,4
678,prod10,Client8,12,17609,10,7800,0.4,0.8,7000,14,5,4
679,prod14,Client8,12,17609,10,7800,0.4,0.8,200,14,5,4
680,prod5,Client7,12,17610,5,4900,0.8,1.0,900,16,18,3
681,prod15,Client7,12,17610,5,4900,0.8,1.0,4000,16,18,3
682,prod1,Client6,12,17611,5,3900,0.0,0.6,700,18,23,5
683,prod4,Client6,12,17611,5,3900,0.0,0.6,3200,18,23,5
684,prod12,Client5,12,17612,19,11200,0.4,0.2,400,15,8,0
685,prod11,Client5,12,17612,19,11200,0.4,0.2,6000,15,8,0
686,prod6,Client5,12,17612,19,11200,0.4,0.2,4800,15,8,0
687,prod7,Client0,12,17613,14,6200,0.6,0.6,400,20,14,2
688,prod15,Client0,12,17613,14,6200,0.6,0.6,5000,20,14,2
689,prod9,Client0,12,17613,14,6200,0.6,0.6,800,20,14,2
690,prod10,Client8,12,17614,14,4200,0.8,0.2,1000,14,57,6
691,prod8,Client8,12,17614,14,4200,0.8,0.2,600,14,57,6
692,prod13,Client8,12,17614,14,4200,0.8,0.2,1400,14,57,6
693,prod12,Client8,12,17614,14,4200,0.8,0.2,1200,14,57,6
694,prod7,Client2,12,17615,14,6300,0.8,0.2,400,11,51,3
695,prod3,Client2,12,17615,14,6300,0.8,0.2,900,11,51,3
696,prod2,Client2,12,17615,14,6300,0.8,0.2,5000,11,51,3
697,prod1,Client5,12,17616,25,14300,0.6,0.4,700,5,56,6
698,prod12,Client5,12,17616,25,14300,0.6,0.4,1600,5,56,6
699,prod6,Client5,12,17616,25,14300,0.6,0.4,5400,5,56,6
700,prod6,Client5,12,17616,25,14300,0.6,0.4,6600,5,56,6
701,prod12,Client0,12,17617,12,9100,0.4,0.4,400,18,56,1
702,prod5,Client0,12,17617,12,9100,0.4,0.4,7200,18,56,1
703,prod2,Client0,12,17617,12,9100,0.4,0.4,1500,18,56,1
704,prod13,Client8,12,17618,5,1400,0.4,0.6,200,0,45,0
705,prod12,Client8,12,17618,5,1400,0.4,0.6,800,0,45,0
706,prod13,Client8,12,17618,5,1400,0.4,0.6,400,0,45,0
707,prod6,Client0,12,17619,9,8400,0.4,0.2,600,16,29,0
708,prod4,Client0,12,17619,9,8400,0.4,0.2,800,16,29,0
709,prod15,Client0,12,17619,9,8400,0.4,0.2,7000,16,29,0
710,prod4,Client1,12,17620,26,10800,0.4,0.8,800,12,36,4
711,prod2,Client1,12,17620,26,10800,0.4,0.8,4500,12,36,4
712,prod12,Client1,12,17620,26,10800,0.4,0.8,2800,12,36,4
713,prod3,Client1,12,17620,26,10800,0.4,0.8,2700,12,36,4
714,prod14,Client2,12,17621,13,6900,0.4,0.2,100,23,22,2
715,prod6,Client2,12,17621,13,6900,0.4,0.2,6600,23,22,2
716,prod13,Client2,12,17621,13,6900,0.4,0.2,200,23,22,2
717,prod2,Client6,12,17622,18,16800,0.2,0.6,500,13,18,6
718,prod5,Client6,12,17622,18,16800,0.2,0.6,6300,13,18,6
719,prod15,Client6,12,17622,18,16800,0.2,0.6,10000,13,18,6
720,prod2,Client8,12,17623,10,6700,0.0,1.0,500,11,11,1
721,prod4,Client8,12,17623,10,6700,0.0,1.0,3200,11,11,1
722,prod11,Client8,12,17623,10,6700,0.0,1.0,3000,11,11,1
723,prod12,Client0,12,17624,11,8000,0.6,0.4,400,7,43,6
724,prod4,Client0,12,17624,11,8000,0.6,0.4,7200,7,43,6
725,prod12,Client0,12,17624,11,8000,0.6,0.4,400,7,43,6
726,prod12,Client8,12,17625,3,1800,0.6,0.6,400,15,56,0
727,prod1,Client8,12,17625,3,1800,0.6,0.6,700,15,56,0
728,prod1,Client8,12,17625,3,1800,0.6,0.6,700,15,56,0
729,prod9,Client8,12,17626,9,2100,0.2,0.2,100,20,59,1
730,prod12,Client8,12,17626,9,2100,0.2,0.2,800,20,59,1
731,prod13,Client8,12,17626,9,2100,0.2,0.2,1200,20,59,1
732,prod3,Client0,12,17627,13,7800,0.0,0.6,300,10,13,2
733,prod1,Client0,12,17627,13,7800,0.0,0.6,2100,10,13,2
734,prod6,Client0,12,17627,13,7800,0.0,0.6,5400,10,13,2
735,prod1,Client0,12,17628,13,12100,0.6,0.0,700,13,26,1
736,prod1,Client0,12,17628,13,12100,0.6,0.0,700,13,26,1
737,prod15,Client0,12,17628,13,12100,0.6,0.0,10000,13,26,1
738,prod1,Client0,12,17628,13,12100,0.6,0.0,700,13,26,1
739,prod1,Client0,12,17629,13,6200,0.8,0.4,700,19,18,4
740,prod2,Client0,12,17629,13,6200,0.8,0.4,500,19,18,4
741,prod7,Client0,12,17629,13,6200,0.8,0.4,3600,19,18,4
742,prod1,Client0,12,17629,13,6200,0.8,0.4,1400,19,18,4
743,prod14,Client0,12,17630,17,5700,0.8,0.2,200,11,12,2
744,prod3,Client0,12,17630,17,5700,0.8,0.2,3000,11,12,2
745,prod2,Client0,12,17630,17,5700,0.8,0.2,2500,11,12,2
746,prod2,Client7,12,17631,6,2100,0.4,0.8,500,7,19,0
747,prod13,Client7,12,17631,6,2100,0.4,0.8,600,7,19,0
748,prod2,Client7,12,17631,6,2100,0.4,0.8,1000,7,19,0
749,prod12,Client0,12,17632,6,1800,0.4,0.6,400,14,44,4
750,prod14,Client0,12,17632,6,1800,0.4,0.6,400,14,44,4
751,prod10,Client0,12,17632,6,1800,0.4,0.6,1000,14,44,4
752,prod13,Client2,12,17633,5,3300,0.0,0.6,200,6,55,4
753,prod12,Client2,12,17633,5,3300,0.0,0.6,400,6,55,4
754,prod5,Client2,12,17633,5,3300,0.0,0.6,2700,6,55,4
755,prod15,Client2,12,17634,21,9100,0.4,0.4,1000,10,21,3
756,prod2,Client2,12,17634,21,9100,0.4,0.4,5000,10,21,3
757,prod3,Client2,12,17634,21,9100,0.4,0.4,2700,10,21,3
