,ProdName,MonthNum,OrderID,OrderQty,OrderTotal,ClientName,ProdPrice,Hour,Minute,Day,CliSentiAvg,SpSentiAvg
383,prod4,12,17515,2,800,Client4,800,22,43,4,0.4,0.8
384,prod12,12,17515,2,800,Client4,3200,22,43,4,0.4,0.0
385,prod4,12,17515,2,800,Client4,8800,22,43,4,0.6,0.2
386,prod12,12,17515,2,800,Client4,800,22,43,4,0.2,0.6
387,prod14,12,17516,2,1200,Client2,100,22,15,0,0.4,0.4
388,prod11,12,17516,2,1200,Client2,3000,22,15,0,0.4,0.6
389,prod6,12,17516,2,1200,Client2,1200,22,15,0,0.4,0.2
390,prod9,12,17517,5,3000,Client9,100,19,52,0,0.6,1.0
391,prod11,12,17517,5,3000,Client9,3000,19,52,0,0.2,0.2
392,prod2,12,17517,5,3000,Client9,500,19,52,0,0.4,0.8
393,prod13,12,17518,11,9900,Client0,200,21,1,0,0.6,0.2
394,prod15,12,17518,11,9900,Client0,4000,21,1,0,0.6,0.6
395,prod5,12,17518,11,9900,Client0,9900,21,1,0,0.4,0.2
396,prod13,12,17519,7,2100,Client6,200,20,14,3,0.6,0.4
397,prod12,12,17519,7,2100,Client6,800,20,14,3,0.8,0.4
398,prod3,12,17519,7,2100,Client6,2100,20,14,3,0.2,0.4
399,prod9,12,17520,3,1800,Client0,100,7,4,6,0.8,0.0
400,prod12,12,17520,3,1800,Client0,1200,7,4,6,0.4,0.4
401,prod11,12,17520,3,1800,Client0,1800,7,4,6,0.4,0.2
402,prod2,12,17521,8,8000,Client2,500,10,21,6,0.6,0.8
403,prod15,12,17521,8,8000,Client2,8000,10,21,6,0.2,0.4
404,prod3,12,17521,8,8000,Client2,2700,10,21,6,0.6,0.4
405,prod2,12,17522,8,800,Client8,500,23,32,0,0.6,0.4
406,prod1,12,17522,8,800,Client8,1400,23,32,0,0.4,0.2
407,prod14,12,17522,8,800,Client8,800,23,32,0,0.0,0.4
408,prod12,12,17523,1,400,Client4,400,1,46,0,0.2,0.4
409,prod4,12,17523,1,400,Client4,8800,1,46,0,0.8,0.2
410,prod1,12,17523,1,400,Client4,4900,1,46,0,0.6,0.4
411,prod14,12,17524,10,6000,Client1,100,18,33,1,0.6,0.6
412,prod12,12,17524,10,6000,Client1,1200,18,33,1,0.8,0.2
413,prod11,12,17524,10,6000,Client1,6000,18,33,1,0.2,0.6
414,prod10,12,17525,1,1000,Client8,1000,12,59,2,0.4,0.6
415,prod2,12,17525,1,1000,Client8,4000,12,59,2,0.4,0.8
416,prod15,12,17525,1,1000,Client8,1000,12,59,2,0.4,0.4
417,prod14,12,17525,1,1000,Client8,300,12,59,2,0.6,0.6
418,prod2,12,17526,10,7000,Client3,500,13,18,2,0.6,0.4
419,prod1,12,17526,10,7000,Client3,2100,13,18,2,0.8,0.2
420,prod1,12,17526,10,7000,Client3,7000,13,18,2,0.4,0.4
421,prod15,12,17527,1,1000,Client0,1000,17,39,4,0.2,0.6
422,prod6,12,17527,1,1000,Client0,6000,17,39,4,0.4,0.4
423,prod1,12,17527,1,1000,Client0,1400,17,39,4,0.4,0.0
424,prod5,12,17527,1,1000,Client0,7200,17,39,4,0.4,0.4
425,prod2,12,17528,1,500,Client5,500,16,13,3,0.2,0.6
426,prod11,12,17528,1,500,Client5,6000,16,13,3,0.6,1.0
427,prod2,12,17528,1,500,Client5,4000,16,13,3,0.8,0.2
428,prod13,12,17529,2,1200,Client8,200,10,48,0,0.4,0.4
429,prod1,12,17529,2,1200,Client8,4200,10,48,0,0.6,1.0
430,prod15,12,17529,2,1200,Client8,1000,10,48,0,0.4,0.4
431,prod2,12,17530,10,1000,Client0,500,14,41,0,0.6,0.6
432,prod14,12,17530,10,1000,Client0,1000,14,41,0,0.2,0.4
433,prod12,12,17530,10,1000,Client0,2400,14,41,0,0.6,0.2
434,prod3,12,17531,7,2700,Client6,300,15,59,1,0.6,0.6
435,prod2,12,17531,7,2700,Client6,1500,15,59,1,0.4,0.6
436,prod3,12,17531,7,2700,Client6,1200,15,59,1,0.4,0.6
437,prod10,12,17532,8,8000,Client4,1000,15,16,4,0.8,0.6
438,prod15,12,17532,8,8000,Client4,8000,15,16,4,0.4,0.8
439,prod12,12,17533,1,400,Client2,400,2,13,2,0.0,0.4
440,prod6,12,17533,1,400,Client2,3600,2,13,2,0.6,0.2
441,prod6,12,17533,1,400,Client2,600,2,13,2,0.4,0.2
442,prod11,12,17534,4,4000,Client8,600,12,36,4,0.8,0.4
443,prod10,12,17534,4,4000,Client8,4000,12,36,4,0.4,0.4
444,prod1,12,17534,4,4000,Client8,2800,12,36,4,0.4,0.6
445,prod2,12,17535,5,2500,Client7,500,10,13,4,0.4,0.6
446,prod12,12,17535,5,2500,Client7,1600,10,13,4,0.4,1.0
447,prod2,12,17535,5,2500,Client7,2500,10,13,4,0.4,0.4
448,prod13,12,17536,7,2100,Client4,200,12,14,0,0.8,0.6
449,prod3,12,17536,7,2100,Client4,1500,12,14,0,0.8,0.2
450,prod3,12,17536,7,2100,Client4,2100,12,14,0,0.4,0.8
451,prod10,12,17537,5,2400,Client1,1000,20,42,5,0.4,0.8
452,prod2,12,17537,5,2400,Client1,2000,20,42,5,0.2,0.6
453,prod12,12,17537,5,2400,Client1,400,20,42,5,0.2,0.6
454,prod14,12,17537,5,2400,Client1,1100,20,42,5,0.4,0.8
455,prod12,12,17538,3,3000,Client7,400,7,54,6,0.8,0.6
456,prod5,12,17538,3,3000,Client7,5400,7,54,6,0.6,0.4
457,prod10,12,17538,3,3000,Client7,3000,7,54,6,0.2,0.6
458,prod15,12,17539,4,2000,Client6,1000,12,8,3,1.0,0.6
459,prod12,12,17539,4,2000,Client6,800,12,8,3,0.4,1.0
460,prod3,12,17539,4,2000,Client6,1800,12,8,3,0.4,0.0
461,prod2,12,17539,4,2000,Client6,2000,12,8,3,0.2,0.6
462,prod2,12,17540,2,1400,Client0,500,14,43,2,0.8,0.6
463,prod1,12,17540,2,1400,Client0,1400,14,43,2,0.2,0.6
464,prod15,12,17540,2,1400,Client0,5000,14,43,2,0.8,0.4
465,prod4,12,17541,9,9000,Client8,800,17,43,1,0.6,0.6
466,prod3,12,17541,9,9000,Client8,1800,17,43,1,0.4,0.4
467,prod10,12,17541,9,9000,Client8,4000,17,43,1,0.4,0.4
468,prod10,12,17541,9,9000,Client8,9000,17,43,1,0.2,0.4
469,prod3,12,17542,1,100,Client4,300,17,40,5,0.8,0.2
470,prod9,12,17542,1,100,Client4,100,17,40,5,0.4,0.4
471,prod2,12,17542,1,100,Client4,3000,17,40,5,0.6,0.4
472,prod3,12,17543,1,300,Client0,300,13,18,3,0.2,0.4
473,prod10,12,17543,1,300,Client0,9000,13,18,3,0.4,0.4
474,prod15,12,17543,1,300,Client0,11000,13,18,3,0.6,0.4
475,prod12,12,17544,3,1800,Client2,400,21,16,4,0.6,0.4
476,prod13,12,17544,3,1800,Client2,1200,21,16,4,1.0,0.2
477,prod11,12,17544,3,1800,Client2,1800,21,16,4,0.4,0.4
478,prod14,12,17545,4,2400,Client0,100,18,22,0,0.4,0.2
479,prod3,12,17545,4,2400,Client0,2400,18,22,0,0.8,0.4
480,prod11,12,17545,4,2400,Client0,2400,18,22,0,0.0,0.8
481,prod3,12,17546,1,700,Client8,300,20,47,4,0.2,0.6
482,prod1,12,17546,1,700,Client8,700,20,47,4,0.2,0.4
483,prod13,12,17546,1,700,Client8,2000,20,47,4,0.4,0.4
484,prod9,12,17547,1,100,Client4,100,21,19,1,0.4,0.6
485,prod5,12,17547,1,100,Client4,3600,21,19,1,0.6,0.8
486,prod15,12,17547,1,100,Client4,7000,21,19,1,0.6,0.6
487,prod10,12,17548,1,1000,Client1,1000,15,48,0,0.2,0.6
488,prod15,12,17548,1,1000,Client1,5000,15,48,0,0.6,0.6
489,prod15,12,17549,7,700,Client0,1000,18,55,3,0.6,0.8
490,prod9,12,17549,7,700,Client0,700,18,55,3,0.4,0.2
491,prod5,12,17549,7,700,Client0,9900,18,55,3,0.4,0.6
492,prod13,12,17549,7,700,Client0,400,18,55,3,0.4,0.6
493,prod11,12,17550,7,3500,Client0,600,20,55,6,0.8,0.8
494,prod1,12,17550,7,3500,Client0,4900,20,55,6,0.4,0.2
495,prod2,12,17550,7,3500,Client0,3500,20,55,6,0.0,0.2
496,prod14,12,17551,1,100,Client1,100,13,33,1,0.6,0.2
497,prod2,12,17551,1,100,Client1,4000,13,33,1,0.6,0.8
498,prod12,12,17551,1,100,Client1,400,13,33,1,0.6,0.6
499,prod4,12,17552,1,800,Client1,800,20,3,6,0.2,0.4
500,prod3,12,17552,1,800,Client1,2700,20,3,6,0.6,1.0
501,prod2,12,17552,1,800,Client1,2000,20,3,6,0.6,0.8
502,prod1,12,17552,1,800,Client1,2100,20,3,6,0.4,0.6
503,prod15,12,17553,1,1000,Client2,1000,13,43,0,0.4,0.6
504,prod10,12,17553,1,1000,Client2,4000,13,43,0,0.8,0.2
505,prod10,12,17554,8,4800,Client0,1000,15,57,3,0.6,0.2
506,prod6,12,17554,8,4800,Client0,5400,15,57,3,0.4,0.8
507,prod6,12,17554,8,4800,Client0,4800,15,57,3,0.2,0.6
508,prod15,12,17554,8,4800,Client0,9000,15,57,3,0.8,0.2
509,prod13,12,17555,11,2200,Client1,200,13,58,0,0.6,0.8
510,prod10,12,17555,11,2200,Client1,6000,13,58,0,0.8,0.8
511,prod13,12,17555,11,2200,Client1,2200,13,58,0,0.6,0.4
512,prod12,12,17556,5,1000,Client3,400,15,33,1,0.6,0.0
513,prod13,12,17556,5,1000,Client3,1400,15,33,1,0.6,0.4
514,prod13,12,17556,5,1000,Client3,1000,15,33,1,0.4,0.6
515,prod12,12,17557,6,3600,Client3,400,10,37,1,0.8,0.6
516,prod6,12,17557,6,3600,Client3,3600,10,37,1,0.4,0.4
517,prod12,12,17557,6,3600,Client3,800,10,37,1,0.6,0.4
518,prod8,12,17558,1,700,Client0,200,15,57,2,0.6,0.4
519,prod1,12,17558,1,700,Client0,700,15,57,2,0.4,0.4
520,prod2,12,17558,1,700,Client0,1000,15,57,2,0.6,0.4
521,prod3,12,17559,11,2200,Client0,300,12,37,3,0.6,0.6
522,prod13,12,17559,11,2200,Client0,2200,12,37,3,0.2,0.2
523,prod5,12,17559,11,2200,Client0,3600,12,37,3,0.6,0.2
524,prod15,12,17560,9,9000,Client8,1000,11,10,3,0.6,0.6
525,prod15,12,17560,9,9000,Client8,9000,11,10,3,0.4,0.6
526,prod14,12,17561,1,100,Client0,100,12,5,0,0.0,0.6
527,prod12,12,17561,1,100,Client0,4000,12,5,0,0.4,0.8
528,prod4,12,17561,1,100,Client0,2400,12,5,0,0.6,1.0
529,prod3,12,17562,7,2100,Client8,300,16,5,3,0.8,0.4
530,prod3,12,17562,7,2100,Client8,2100,16,5,3,0.6,0.6
531,prod8,12,17562,7,2100,Client8,400,16,5,3,1.0,0.6
532,prod12,12,17563,2,2000,Client8,400,15,20,3,0.6,0.6
533,prod9,12,17563,2,2000,Client8,400,15,20,3,0.8,0.6
534,prod15,12,17563,2,2000,Client8,2000,15,20,3,0.2,0.6
535,prod3,12,17564,6,800,Client3,300,10,38,0,0.2,0.6
536,prod14,12,17564,6,800,Client3,1100,10,38,0,0.4,1.0
537,prod9,12,17564,6,800,Client3,500,10,38,0,0.2,0.6
538,prod14,12,17565,1,100,Client8,100,8,46,6,0.6,0.2
539,prod3,12,17565,1,100,Client8,1800,8,46,6,0.6,0.4
540,prod13,12,17565,1,100,Client8,2200,8,46,6,0.6,0.6
541,prod3,12,17566,3,300,Client1,300,18,30,4,0.4,0.4
542,prod1,12,17566,3,300,Client1,2100,18,30,4,0.6,0.8
543,prod14,12,17566,3,300,Client1,300,18,30,4,0.2,0.2
544,prod1,12,17567,9,3600,Client2,700,10,39,0,0.6,0.4
545,prod12,12,17567,9,3600,Client2,3600,10,39,0,0.4,0.6
546,prod5,12,17567,9,3600,Client2,4500,10,39,0,0.4,0.8
547,prod5,12,17567,9,3600,Client2,7200,10,39,0,0.6,0.2
548,prod12,12,17568,1,400,Client0,400,3,52,6,0.4,0.2
549,prod12,12,17568,1,400,Client0,4400,3,52,6,1.0,0.4
550,prod3,12,17568,1,400,Client0,600,3,52,6,0.6,0.6
551,prod1,12,17569,1,700,Client8,700,18,55,4,0.2,0.4
552,prod11,12,17569,1,700,Client8,6000,18,55,4,0.6,0.8
553,prod2,12,17569,1,700,Client8,1000,18,55,4,0.2,0.6
554,prod3,12,17569,1,700,Client8,1800,18,55,4,1.0,0.6
555,prod5,12,17570,9,2700,Client9,900,0,11,5,0.4,0.6
556,prod3,12,17570,9,2700,Client9,2700,0,11,5,0.2,0.4
557,prod1,12,17570,9,2700,Client9,5600,0,11,5,0.2,0.6
558,prod1,12,17570,9,2700,Client9,6300,0,11,5,0.4,0.2
559,prod14,12,17571,5,4500,Client0,100,15,51,6,0.6,0.4
560,prod13,12,17571,5,4500,Client0,1400,15,51,6,0.8,0.4
561,prod5,12,17571,5,4500,Client0,4500,15,51,6,0.0,1.0
562,prod1,12,17572,9,3600,Client8,700,22,0,1,0.6,0.6
563,prod2,12,17572,9,3600,Client8,1000,22,0,1,0.6,0.2
564,prod7,12,17572,9,3600,Client8,3600,22,0,1,0.4,0.2
565,prod12,12,17572,9,3600,Client8,3600,22,0,1,0.6,0.6
566,prod3,12,17573,4,2800,Client0,300,15,49,4,0.6,0.8
567,prod1,12,17573,4,2800,Client0,2800,15,49,4,0.4,0.2
568,prod14,12,17573,4,2800,Client0,800,15,49,4,0.4,0.4
569,prod15,12,17574,1,1000,Client0,1000,20,56,6,0.6,0.6
570,prod5,12,17574,1,1000,Client0,1800,20,56,6,0.8,0.6
571,prod3,12,17575,1,300,Client0,300,20,18,3,0.4,0.6
572,prod1,12,17575,1,300,Client0,4900,20,18,3,0.6,0.4
573,prod12,12,17575,1,300,Client0,4400,20,18,3,0.6,0.0
574,prod3,12,17576,10,8000,Client9,300,0,6,4,1.0,0.6
575,prod4,12,17576,10,8000,Client9,8000,0,6,4,0.2,0.8
576,prod15,12,17576,10,8000,Client9,6000,0,6,4,0.6,0.4
577,prod4,12,17577,4,2000,Client1,800,23,7,3,0.6,0.2
578,prod1,12,17577,4,2000,Client1,4200,23,7,3,0.8,0.8
579,prod2,12,17577,4,2000,Client1,2000,23,7,3,0.4,0.2
580,prod15,12,17577,4,2000,Client1,10000,23,7,3,0.6,0.8
581,prod10,12,17578,10,6000,Client0,1000,16,23,5,0.4,0.4
582,prod7,12,17578,10,6000,Client0,4400,16,23,5,0.4,0.6
583,prod6,12,17578,10,6000,Client0,6000,16,23,5,0.2,0.8
584,prod2,12,17578,10,6000,Client0,3000,16,23,5,0.8,0.6
585,prod1,12,17579,6,4200,Client0,700,0,21,1,0.2,0.8
586,prod1,12,17579,6,4200,Client0,4200,0,21,1,0.2,0.6
587,prod1,12,17579,6,4200,Client0,2100,0,21,1,0.4,0.2
588,prod3,12,17579,6,4200,Client0,1200,0,21,1,0.4,0.6
589,prod11,12,17580,11,6600,Client0,600,14,33,0,0.6,0.4
590,prod11,12,17580,11,6600,Client0,6600,14,33,0,0.2,0.4
591,prod15,12,17580,11,6600,Client0,5000,14,33,0,0.6,0.4
592,prod2,12,17581,1,500,Client0,500,19,27,3,0.0,0.6
593,prod14,12,17581,1,500,Client0,300,19,27,3,0.4,1.0
594,prod14,12,17581,1,500,Client0,1100,19,27,3,0.8,0.4
595,prod14,12,17582,8,3200,Client0,100,12,50,6,0.6,0.4
596,prod11,12,17582,8,3200,Client0,600,12,50,6,0.6,0.2
597,prod12,12,17582,8,3200,Client0,3200,12,50,6,0.4,0.6
598,prod13,12,17583,5,1000,Client0,200,11,40,6,0.6,0.6
599,prod13,12,17583,5,1000,Client0,1000,11,40,6,0.2,0.2
600,prod14,12,17583,5,1000,Client0,1000,11,40,6,1.0,0.6
601,prod14,12,17584,8,7200,Client0,100,15,30,1,0.8,0.2
602,prod5,12,17584,8,7200,Client0,7200,15,30,1,0.2,0.6
603,prod15,12,17584,8,7200,Client0,7000,15,30,1,0.6,0.6
604,prod1,12,17585,1,700,Client4,700,7,57,3,0.0,0.4
605,prod5,12,17585,1,700,Client4,8100,7,57,3,0.6,0.8
606,prod1,12,17586,16,3600,Client0,700,13,36,1,0.6,0.4
607,prod1,12,17586,16,3600,Client0,6300,13,36,1,0.6,0.2
608,prod9,12,17586,16,3600,Client0,1100,13,36,1,0.4,0.6
609,prod2,12,17586,16,3600,Client0,2500,13,36,1,0.4,0.6
610,prod14,12,17587,1,100,Client3,100,21,58,6,0.2,0.2
611,prod5,12,17587,1,100,Client3,9000,21,58,6,0.6,0.6
612,prod4,12,17587,1,100,Client3,6400,21,58,6,0.4,0.4
613,prod1,12,17588,1,700,Client0,700,13,33,4,0.6,0.4
614,prod15,12,17588,1,700,Client0,2000,13,33,4,0.6,0.8
615,prod14,12,17589,2,700,Client2,100,21,4,2,0.4,0.4
616,prod15,12,17589,2,700,Client2,6000,21,4,2,0.6,0.6
617,prod6,12,17589,2,700,Client2,600,21,4,2,0.4,0.4
618,prod15,12,17590,1,1000,Client5,1000,13,35,0,0.2,0.4
619,prod3,12,17590,1,1000,Client5,600,13,35,0,0.8,0.8
620,prod14,12,17590,1,1000,Client5,300,13,35,0,0.6,0.8
621,prod12,12,17590,1,1000,Client5,2000,13,35,0,0.6,0.6
622,prod3,12,17591,4,800,Client3,300,22,29,5,1.0,0.6
623,prod8,12,17591,4,800,Client3,1000,22,29,5,0.6,0.8
624,prod13,12,17591,4,800,Client3,800,22,29,5,0.4,0.4
625,prod12,12,17592,1,400,Client5,400,11,10,2,0.4,0.4
626,prod3,12,17592,1,400,Client5,1200,11,10,2,0.6,0.4
627,prod7,12,17592,1,400,Client5,2800,11,10,2,0.6,0.4
628,prod9,12,17593,8,3200,Client1,100,18,9,6,0.4,0.6
629,prod5,12,17593,8,3200,Client1,2700,18,9,6,0.8,0.4
630,prod12,12,17593,8,3200,Client1,3200,18,9,6,0.4,0.4
631,prod4,12,17594,5,1500,Client8,800,16,40,4,0.6,0.6
632,prod7,12,17594,5,1500,Client8,2800,16,40,4,0.4,0.8
633,prod12,12,17594,5,1500,Client8,2800,16,40,4,1.0,0.2
634,prod3,12,17594,5,1500,Client8,1500,16,40,4,0.2,0.8
635,prod12,12,17595,1,400,Client0,400,16,53,1,0.2,0.4
636,prod13,12,17595,1,400,Client0,1600,16,53,1,0.4,0.2
637,prod5,12,17595,1,400,Client0,900,16,53,1,1.0,0.2
638,prod14,12,17596,8,800,Client9,100,17,24,6,0.6,0.0
639,prod9,12,17596,8,800,Client9,800,17,24,6,0.4,0.6
640,prod6,12,17596,8,800,Client9,1200,17,24,6,0.6,1.0
641,prod14,12,17597,9,3600,Client8,100,20,15,2,0.2,0.4
642,prod12,12,17597,9,3600,Client8,3600,20,15,2,0.0,0.6
643,prod15,12,17597,9,3600,Client8,6000,20,15,2,0.6,0.6
644,prod7,12,17598,9,5400,Client2,400,21,48,5,0.4,0.8
645,prod11,12,17598,9,5400,Client2,5400,21,48,5,0.0,0.8
646,prod6,12,17598,9,5400,Client2,5400,21,48,5,0.4,0.4
647,prod11,12,17599,7,2100,Client4,600,10,31,4,0.6,0.4
648,prod3,12,17599,7,2100,Client4,2100,10,31,4,0.6,0.2
649,prod1,12,17599,7,2100,Client4,5600,10,31,4,0.8,0.4
650,prod12,12,17600,12,2600,Client9,400,11,6,4,0.2,0.4
651,prod12,12,17600,12,2600,Client9,400,11,6,4,0.2,0.6
652,prod13,12,17600,12,2600,Client9,2200,11,6,4,0.2,0.4
653,prod3,12,17601,11,11000,Client4,300,23,5,1,0.4,0.6
654,prod11,12,17601,11,11000,Client4,1200,23,5,1,1.0,0.6
655,prod15,12,17601,11,11000,Client4,11000,23,5,1,0.2,1.0
656,prod15,12,17602,1,1000,Client9,1000,12,51,4,0.2,0.4
657,prod4,12,17602,1,1000,Client9,3200,12,51,4,0.4,0.4
658,prod1,12,17603,11,11000,Client8,700,17,28,2,0.4,0.2
659,prod9,12,17603,11,11000,Client8,200,17,28,2,0.6,0.4
660,prod10,12,17603,11,11000,Client8,11000,17,28,2,0.2,0.6
661,prod6,12,17603,11,11000,Client8,4800,17,28,2,0.6,0.4
662,prod13,12,17604,1,200,Client1,200,9,27,3,0.2,0.8
663,prod10,12,17604,1,200,Client1,4000,9,27,3,0.8,0.6
664,prod5,12,17604,1,200,Client1,2700,9,27,3,0.6,0.8
665,prod12,12,17605,4,2000,Client7,400,12,36,3,0.6,0.4
666,prod1,12,17605,4,2000,Client7,7700,12,36,3,0.6,0.8
667,prod2,12,17605,4,2000,Client7,2000,12,36,3,0.4,0.8
668,prod13,12,17606,11,4400,Client1,200,14,28,3,0.2,0.0
669,prod12,12,17606,11,4400,Client1,4400,14,28,3,0.0,0.6
670,prod3,12,17606,11,4400,Client1,300,14,28,3,0.2,0.8
671,prod4,12,17607,7,6300,Client5,800,18,17,6,0.4,0.6
672,prod5,12,17607,7,6300,Client5,6300,18,17,6,0.2,0.6
673,prod15,12,17608,2,800,Client3,1000,12,24,2,0.4,0.6
674,prod12,12,17608,2,800,Client3,800,12,24,2,0.2,0.4
675,prod5,12,17608,2,800,Client3,4500,12,24,2,0.8,0.8
676,prod1,12,17608,2,800,Client3,7000,12,24,2,0.6,0.6
677,prod11,12,17609,1,600,Client8,600,14,5,4,0.4,0.2
678,prod10,12,17609,1,600,Client8,7000,14,5,4,0.4,0.4
679,prod14,12,17609,1,600,Client8,200,14,5,4,0.8,0.2
680,prod5,12,17610,1,900,Client7,900,16,18,3,0.4,0.6
681,prod15,12,17610,1,900,Client7,4000,16,18,3,0.4,0.8
682,prod1,12,17611,4,3200,Client6,700,18,23,5,0.6,0.4
683,prod4,12,17611,4,3200,Client6,3200,18,23,5,0.4,0.6
684,prod12,12,17612,8,4800,Client5,400,15,8,0,0.6,1.0
685,prod11,12,17612,8,4800,Client5,6000,15,8,0,0.4,0.6
686,prod6,12,17612,8,4800,Client5,4800,15,8,0,0.4,0.4
687,prod7,12,17613,8,800,Client0,400,20,14,2,0.2,0.8
688,prod15,12,17613,8,800,Client0,5000,20,14,2,0.4,0.2
689,prod9,12,17613,8,800,Client0,800,20,14,2,0.2,0.0
690,prod10,12,17614,3,1200,Client8,1000,14,57,6,0.4,0.4
691,prod8,12,17614,3,1200,Client8,600,14,57,6,0.4,0.4
692,prod13,12,17614,3,1200,Client8,1400,14,57,6,0.4,0.4
693,prod12,12,17614,3,1200,Client8,1200,14,57,6,0.0,0.6
694,prod7,12,17615,10,5000,Client2,400,11,51,3,0.4,0.2
695,prod3,12,17615,10,5000,Client2,900,11,51,3,1.0,0.6
696,prod2,12,17615,10,5000,Client2,5000,11,51,3,0.0,0.6
697,prod1,12,17616,13,7000,Client5,700,5,56,6,0.6,1.0
698,prod12,12,17616,13,7000,Client5,1600,5,56,6,0.4,0.4
699,prod6,12,17616,13,7000,Client5,5400,5,56,6,0.4,0.4
700,prod6,12,17616,13,7000,Client5,6600,5,56,6,0.4,0.6
701,prod12,12,17617,1,400,Client0,400,18,56,1,0.4,0.6
702,prod5,12,17617,1,400,Client0,7200,18,56,1,0.6,0.6
703,prod2,12,17617,1,400,Client0,1500,18,56,1,0.6,0.6
704,prod13,12,17618,1,200,Client8,200,0,45,0,0.2,0.6
705,prod12,12,17618,1,200,Client8,800,0,45,0,0.4,0.4
706,prod13,12,17618,1,200,Client8,400,0,45,0,0.8,0.4
707,prod6,12,17619,7,7000,Client0,600,16,29,0,0.4,0.6
708,prod4,12,17619,7,7000,Client0,800,16,29,0,0.4,0.4
709,prod15,12,17619,7,7000,Client0,7000,16,29,0,0.2,0.6
710,prod4,12,17620,1,800,Client1,800,12,36,4,0.0,0.4
711,prod2,12,17620,1,800,Client1,4500,12,36,4,1.0,0.4
712,prod12,12,17620,1,800,Client1,2800,12,36,4,0.8,0.6
713,prod3,12,17620,1,800,Client1,2700,12,36,4,0.4,0.6
714,prod14,12,17621,11,6600,Client2,100,23,22,2,0.4,0.6
715,prod6,12,17621,11,6600,Client2,6600,23,22,2,0.2,0.6
716,prod13,12,17621,11,6600,Client2,200,23,22,2,0.4,0.6
717,prod2,12,17622,7,6300,Client6,500,13,18,6,0.8,0.4
718,prod5,12,17622,7,6300,Client6,6300,13,18,6,0.4,0.4
719,prod15,12,17622,7,6300,Client6,10000,13,18,6,0.6,0.4
720,prod2,12,17623,4,3200,Client8,500,11,11,1,0.6,0.8
721,prod4,12,17623,4,3200,Client8,3200,11,11,1,0.2,0.2
722,prod11,12,17623,4,3200,Client8,3000,11,11,1,0.4,0.6
723,prod12,12,17624,1,400,Client0,400,7,43,6,0.4,0.8
724,prod4,12,17624,1,400,Client0,7200,7,43,6,0.8,0.6
725,prod12,12,17624,1,400,Client0,400,7,43,6,0.8,0.6
726,prod12,12,17625,1,700,Client8,400,15,56,0,0.4,0.4
727,prod1,12,17625,1,700,Client8,700,15,56,0,0.4,0.0
728,prod1,12,17625,1,700,Client8,700,15,56,0,0.2,0.6
729,prod9,12,17626,2,800,Client8,100,20,59,1,0.4,0.4
730,prod12,12,17626,2,800,Client8,800,20,59,1,0.2,0.8
731,prod13,12,17626,2,800,Client8,1200,20,59,1,0.4,0.4
732,prod3,12,17627,9,5400,Client0,300,10,13,2,0.6,0.2
733,prod1,12,17627,9,5400,Client0,2100,10,13,2,0.6,0.6
734,prod6,12,17627,9,5400,Client0,5400,10,13,2,0.4,0.6
735,prod1,12,17628,1,700,Client0,700,13,26,1,0.4,0.8
736,prod1,12,17628,1,700,Client0,700,13,26,1,0.4,0.6
737,prod15,12,17628,1,700,Client0,10000,13,26,1,1.0,0.8
738,prod1,12,17628,1,700,Client0,700,13,26,1,0.6,0.6
739,prod1,12,17629,9,3600,Client0,700,19,18,4,0.4,0.8
740,prod2,12,17629,9,3600,Client0,500,19,18,4,0.6,0.4
741,prod7,12,17629,9,3600,Client0,3600,19,18,4,0.2,0.4
742,prod1,12,17629,9,3600,Client0,1400,19,18,4,0.2,0.8
743,prod14,12,17630,5,2500,Client0,200,11,12,2,0.8,0.8
744,prod3,12,17630,5,2500,Client0,3000,11,12,2,0.6,0.4
745,prod2,12,17630,5,2500,Client0,2500,11,12,2,0.0,0.6
746,prod2,12,17631,2,1000,Client7,500,7,19,0,0.6,0.4
747,prod13,12,17631,2,1000,Client7,600,7,19,0,0.4,0.8
748,prod2,12,17631,2,1000,Client7,1000,7,19,0,0.4,0.6
749,prod12,12,17632,1,400,Client0,400,14,44,4,0.2,0.6
750,prod14,12,17632,1,400,Client0,400,14,44,4,0.6,0.2
751,prod10,12,17632,1,400,Client0,1000,14,44,4,0.8,0.2
752,prod13,12,17633,4,2900,Client2,200,6,55,4,0.4,0.4
753,prod12,12,17633,4,2900,Client2,400,6,55,4,0.4,0.8
754,prod5,12,17633,4,2900,Client2,2700,6,55,4,0.4,0.4
755,prod15,12,17634,1,400,Client2,1000,10,21,3,0.4,0.2
756,prod2,12,17634,1,400,Client2,5000,10,21,3,0.8,0.2
757,prod3,12,17634,1,400,Client2,2700,10,21,3,0.4,0.2
758,prod12,12,17634,1,400,Client2,400,10,21,3,0.0,0.6
759,prod15,12,17635,1,1000,Client9,1000,19,29,1,0.2,0.4
760,prod6,12,17635,1,1000,Client9,3600,19,29,1,0.4,0.4
761,prod3,12,17635,1,1000,Client9,900,19,29,1,0.4,0.4
762,prod6,12,17635,1,1000,Client9,5400,19,29,1,0.6,0.6
763,prod4,12,17636,1,800,Client9,800,13,13,3,0.4,0.6
764,prod9,12,17636,1,800,Client9,1000,13,13,3,0.8,0.6
765,prod14,12,17636,1,800,Client9,1100,13,13,3,0.6,0.2
766,prod3,12,17636,1,800,Client9,2100,13,13,3,0.6,0.4
